"","date","value","Reference area","color","color2"
"5933",1983-05-31,0.621697,"United Kingdom","#CF142B",""
"5934",1983-06-01,0.628931,"United Kingdom","#CF142B",""
"5935",1983-06-02,0.629525,"United Kingdom","#CF142B",""
"5936",1983-06-03,0.641026,"United Kingdom","#CF142B",""
"5937",1983-06-06,0.631114,"United Kingdom","#CF142B",""
"5938",1983-06-07,0.636943,"United Kingdom","#CF142B",""
"5939",1983-06-08,0.635728,"United Kingdom","#CF142B",""
"5940",1983-06-09,0.632911,"United Kingdom","#CF142B",""
"5941",1983-06-10,0.632912,"United Kingdom","#CF142B",""
"5942",1983-06-13,0.641848,"United Kingdom","#CF142B",""
"5943",1983-06-14,0.652315,"United Kingdom","#CF142B",""
"5944",1983-06-15,0.659196,"United Kingdom","#CF142B",""
"5945",1983-06-16,0.653168,"United Kingdom","#CF142B",""
"5946",1983-06-17,0.654022,"United Kingdom","#CF142B",""
"5947",1983-06-20,0.651678,"United Kingdom","#CF142B",""
"5948",1983-06-21,0.653595,"United Kingdom","#CF142B",""
"5949",1983-06-22,0.653809,"United Kingdom","#CF142B",""
"5950",1983-06-23,0.651253,"United Kingdom","#CF142B",""
"5951",1983-06-24,0.64683,"United Kingdom","#CF142B",""
"5952",1983-06-27,0.64704,"United Kingdom","#CF142B",""
"5953",1983-06-28,0.655307,"United Kingdom","#CF142B",""
"5954",1983-06-29,0.654236,"United Kingdom","#CF142B",""
"5955",1983-06-30,0.654237,"United Kingdom","#CF142B",""
"5956",1983-07-01,0.652103,"United Kingdom","#CF142B",""
"5957",1983-07-04,0.653595,"United Kingdom","#CF142B",""
"5958",1983-07-05,0.653381,"United Kingdom","#CF142B",""
"5959",1983-07-06,0.650407,"United Kingdom","#CF142B",""
"5960",1983-07-07,0.647878,"United Kingdom","#CF142B",""
"5961",1983-07-08,0.649983,"United Kingdom","#CF142B",""
"5962",1983-07-11,0.651042,"United Kingdom","#CF142B",""
"5963",1983-07-12,0.653594,"United Kingdom","#CF142B",""
"5964",1983-07-13,0.653808,"United Kingdom","#CF142B",""
"5965",1983-07-14,0.653808,"United Kingdom","#CF142B",""
"5966",1983-07-15,0.659196,"United Kingdom","#CF142B",""
"5967",1983-07-18,0.656599,"United Kingdom","#CF142B",""
"5968",1983-07-19,0.65703,"United Kingdom","#CF142B",""
"5969",1983-07-20,0.656167,"United Kingdom","#CF142B",""
"5970",1983-07-21,0.653809,"United Kingdom","#CF142B",""
"5971",1983-07-22,0.656168,"United Kingdom","#CF142B",""
"5972",1983-07-25,0.659631,"United Kingdom","#CF142B",""
"5973",1983-07-26,0.654022,"United Kingdom","#CF142B",""
"5974",1983-07-27,0.654665,"United Kingdom","#CF142B",""
"5975",1983-07-28,0.654879,"United Kingdom","#CF142B",""
"5976",1983-07-29,0.657462,"United Kingdom","#CF142B",""
"5977",1983-08-01,0.660501,"United Kingdom","#CF142B",""
"5978",1983-08-02,0.661814,"United Kingdom","#CF142B",""
"5979",1983-08-03,0.666001,"United Kingdom","#CF142B",""
"5980",1983-08-04,0.671365,"United Kingdom","#CF142B",""
"5981",1983-08-05,0.675904,"United Kingdom","#CF142B",""
"5982",1983-08-08,0.672495,"United Kingdom","#CF142B",""
"5983",1983-08-09,0.669344,"United Kingdom","#CF142B",""
"5984",1983-08-10,0.673401,"United Kingdom","#CF142B",""
"5985",1983-08-11,0.676133,"United Kingdom","#CF142B",""
"5986",1983-08-12,0.675904,"United Kingdom","#CF142B",""
"5987",1983-08-15,0.670691,"United Kingdom","#CF142B",""
"5988",1983-08-16,0.665779,"United Kingdom","#CF142B",""
"5989",1983-08-17,0.662691,"United Kingdom","#CF142B",""
"5990",1983-08-18,0.65703,"United Kingdom","#CF142B",""
"5991",1983-08-19,0.658328,"United Kingdom","#CF142B",""
"5992",1983-08-22,0.655308,"United Kingdom","#CF142B",""
"5993",1983-08-23,0.652104,"United Kingdom","#CF142B",""
"5994",1983-08-24,0.657247,"United Kingdom","#CF142B",""
"5995",1983-08-25,0.662033,"United Kingdom","#CF142B",""
"5996",1983-08-26,0.665248,"United Kingdom","#CF142B",""
"5997",1983-08-29,0.668896,"United Kingdom","#CF142B",""
"5998",1983-08-30,0.668583,"United Kingdom","#CF142B",""
"5999",1983-08-31,0.670062,"United Kingdom","#CF142B",""
"6000",1983-09-01,0.665779,"United Kingdom","#CF142B",""
"6001",1983-09-02,0.669343,"United Kingdom","#CF142B",""
"6002",1983-09-05,0.666001,"United Kingdom","#CF142B",""
"6003",1983-09-06,0.665778,"United Kingdom","#CF142B",""
"6004",1983-09-07,0.66912,"United Kingdom","#CF142B",""
"6005",1983-09-08,0.670241,"United Kingdom","#CF142B",""
"6006",1983-09-09,0.669121,"United Kingdom","#CF142B",""
"6007",1983-09-12,0.664452,"United Kingdom","#CF142B",""
"6008",1983-09-13,0.669479,"United Kingdom","#CF142B",""
"6009",1983-09-14,0.670242,"United Kingdom","#CF142B",""
"6010",1983-09-15,0.669883,"United Kingdom","#CF142B",""
"6011",1983-09-16,0.667112,"United Kingdom","#CF142B",""
"6012",1983-09-19,0.666578,"United Kingdom","#CF142B",""
"6013",1983-09-20,0.662164,"United Kingdom","#CF142B",""
"6014",1983-09-21,0.664011,"United Kingdom","#CF142B",""
"6015",1983-09-22,0.665247,"United Kingdom","#CF142B",""
"6016",1983-09-23,0.666801,"United Kingdom","#CF142B",""
"6017",1983-09-26,0.664672,"United Kingdom","#CF142B",""
"6018",1983-09-27,0.667779,"United Kingdom","#CF142B",""
"6019",1983-09-28,0.667334,"United Kingdom","#CF142B",""
"6020",1983-09-29,0.668003,"United Kingdom","#CF142B",""
"6021",1983-09-30,0.668897,"United Kingdom","#CF142B",""
"6022",1983-10-03,0.671636,"United Kingdom","#CF142B",""
"6023",1983-10-04,0.67769,"United Kingdom","#CF142B",""
"6024",1983-10-05,0.673084,"United Kingdom","#CF142B",""
"6025",1983-10-06,0.670241,"United Kingdom","#CF142B",""
"6026",1983-10-07,0.666001,"United Kingdom","#CF142B",""
"6027",1983-10-10,0.658892,"United Kingdom","#CF142B",""
"6028",1983-10-11,0.662252,"United Kingdom","#CF142B",""
"6029",1983-10-12,0.666223,"United Kingdom","#CF142B",""
"6030",1983-10-13,0.665558,"United Kingdom","#CF142B",""
"6031",1983-10-14,0.66903,"United Kingdom","#CF142B",""
"6032",1983-10-17,0.664982,"United Kingdom","#CF142B",""
"6033",1983-10-18,0.666267,"United Kingdom","#CF142B",""
"6034",1983-10-19,0.667557,"United Kingdom","#CF142B",""
"6035",1983-10-20,0.667334,"United Kingdom","#CF142B",""
"6036",1983-10-21,0.66578,"United Kingdom","#CF142B",""
"6037",1983-10-24,0.668494,"United Kingdom","#CF142B",""
"6038",1983-10-25,0.667023,"United Kingdom","#CF142B",""
"6039",1983-10-26,0.668359,"United Kingdom","#CF142B",""
"6040",1983-10-27,0.669882,"United Kingdom","#CF142B",""
"6041",1983-10-28,0.669031,"United Kingdom","#CF142B",""
"6042",1983-10-31,0.669031,"United Kingdom","#CF142B",""
"6043",1983-11-01,0.669478,"United Kingdom","#CF142B",""
"6044",1983-11-02,0.673854,"United Kingdom","#CF142B",""
"6045",1983-11-03,0.671863,"United Kingdom","#CF142B",""
"6046",1983-11-04,0.67263,"United Kingdom","#CF142B",""
"6047",1983-11-07,0.673719,"United Kingdom","#CF142B",""
"6048",1983-11-08,0.674036,"United Kingdom","#CF142B",""
"6049",1983-11-09,0.673855,"United Kingdom","#CF142B",""
"6050",1983-11-10,0.672722,"United Kingdom","#CF142B",""
"6051",1983-11-11,0.672044,"United Kingdom","#CF142B",""
"6052",1983-11-14,0.671457,"United Kingdom","#CF142B",""
"6053",1983-11-15,0.674082,"United Kingdom","#CF142B",""
"6054",1983-11-16,0.672857,"United Kingdom","#CF142B",""
"6055",1983-11-17,0.675675,"United Kingdom","#CF142B",""
"6056",1983-11-18,0.67691,"United Kingdom","#CF142B",""
"6057",1983-11-21,0.681106,"United Kingdom","#CF142B",""
"6058",1983-11-22,0.67981,"United Kingdom","#CF142B",""
"6059",1983-11-23,0.680086,"United Kingdom","#CF142B",""
"6060",1983-11-24,0.681803,"United Kingdom","#CF142B",""
"6061",1983-11-25,0.685308,"United Kingdom","#CF142B",""
"6062",1983-11-28,0.685307,"United Kingdom","#CF142B",""
"6063",1983-11-29,0.686484,"United Kingdom","#CF142B",""
"6064",1983-11-30,0.683294,"United Kingdom","#CF142B",""
"6065",1983-12-01,0.683901,"United Kingdom","#CF142B",""
"6066",1983-12-02,0.686295,"United Kingdom","#CF142B",""
"6067",1983-12-05,0.688232,"United Kingdom","#CF142B",""
"6068",1983-12-06,0.691803,"United Kingdom","#CF142B",""
"6069",1983-12-07,0.690607,"United Kingdom","#CF142B",""
"6070",1983-12-08,0.694734,"United Kingdom","#CF142B",""
"6071",1983-12-09,0.697107,"United Kingdom","#CF142B",""
"6072",1983-12-12,0.69735,"United Kingdom","#CF142B",""
"6073",1983-12-13,0.701754,"United Kingdom","#CF142B",""
"6074",1983-12-14,0.708767,"United Kingdom","#CF142B",""
"6075",1983-12-15,0.702001,"United Kingdom","#CF142B",""
"6076",1983-12-16,0.706315,"United Kingdom","#CF142B",""
"6077",1983-12-19,0.704672,"United Kingdom","#CF142B",""
"6078",1983-12-20,0.704324,"United Kingdom","#CF142B",""
"6079",1983-12-21,0.704722,"United Kingdom","#CF142B",""
"6080",1983-12-22,0.700526,"United Kingdom","#CF142B",""
"6081",1983-12-23,0.699545,"United Kingdom","#CF142B",""
"6082",1983-12-27,0.699301,"United Kingdom","#CF142B",""
"6083",1983-12-28,0.697107,"United Kingdom","#CF142B",""
"6084",1983-12-29,0.69075,"United Kingdom","#CF142B",""
"6085",1983-12-30,0.689655,"United Kingdom","#CF142B",""
"6086",1984-01-02,0.691181,"United Kingdom","#CF142B",""
"6087",1984-01-03,0.698324,"United Kingdom","#CF142B",""
"6088",1984-01-04,0.707364,"United Kingdom","#CF142B",""
"6089",1984-01-05,0.707614,"United Kingdom","#CF142B",""
"6090",1984-01-06,0.709976,"United Kingdom","#CF142B",""
"6091",1984-01-09,0.716332,"United Kingdom","#CF142B",""
"6092",1984-01-10,0.711997,"United Kingdom","#CF142B",""
"6093",1984-01-11,0.714185,"United Kingdom","#CF142B",""
"6094",1984-01-12,0.716333,"United Kingdom","#CF142B",""
"6095",1984-01-13,0.714389,"United Kingdom","#CF142B",""
"6096",1984-01-16,0.708617,"United Kingdom","#CF142B",""
"6097",1984-01-17,0.701263,"United Kingdom","#CF142B",""
"6098",1984-01-18,0.70922,"United Kingdom","#CF142B",""
"6099",1984-01-19,0.705966,"United Kingdom","#CF142B",""
"6100",1984-01-20,0.707965,"United Kingdom","#CF142B",""
"6101",1984-01-23,0.711997,"United Kingdom","#CF142B",""
"6102",1984-01-24,0.71454,"United Kingdom","#CF142B",""
"6103",1984-01-25,0.714285,"United Kingdom","#CF142B",""
"6104",1984-01-26,0.710985,"United Kingdom","#CF142B",""
"6105",1984-01-27,0.711693,"United Kingdom","#CF142B",""
"6106",1984-01-30,0.711085,"United Kingdom","#CF142B",""
"6107",1984-01-31,0.712657,"United Kingdom","#CF142B",""
"6108",1984-02-01,0.710076,"United Kingdom","#CF142B",""
"6109",1984-02-02,0.704375,"United Kingdom","#CF142B",""
"6110",1984-02-03,0.701262,"United Kingdom","#CF142B",""
"6111",1984-02-06,0.703383,"United Kingdom","#CF142B",""
"6112",1984-02-07,0.707814,"United Kingdom","#CF142B",""
"6113",1984-02-08,0.706115,"United Kingdom","#CF142B",""
"6114",1984-02-09,0.702099,"United Kingdom","#CF142B",""
"6115",1984-02-10,0.707214,"United Kingdom","#CF142B",""
"6116",1984-02-13,0.705219,"United Kingdom","#CF142B",""
"6117",1984-02-14,0.706214,"United Kingdom","#CF142B",""
"6118",1984-02-15,0.695894,"United Kingdom","#CF142B",""
"6119",1984-02-16,0.691706,"United Kingdom","#CF142B",""
"6120",1984-02-17,0.692425,"United Kingdom","#CF142B",""
"6121",1984-02-20,0.691945,"United Kingdom","#CF142B",""
"6122",1984-02-21,0.691562,"United Kingdom","#CF142B",""
"6123",1984-02-22,0.68937,"United Kingdom","#CF142B",""
"6124",1984-02-23,0.683527,"United Kingdom","#CF142B",""
"6125",1984-02-24,0.681803,"United Kingdom","#CF142B",""
"6126",1984-02-27,0.681246,"United Kingdom","#CF142B",""
"6127",1984-02-28,0.669927,"United Kingdom","#CF142B",""
"6128",1984-02-29,0.671501,"United Kingdom","#CF142B",""
"6129",1984-03-01,0.673763,"United Kingdom","#CF142B",""
"6130",1984-03-02,0.674855,"United Kingdom","#CF142B",""
"6131",1984-03-05,0.671952,"United Kingdom","#CF142B",""
"6132",1984-03-06,0.673764,"United Kingdom","#CF142B",""
"6133",1984-03-07,0.67331,"United Kingdom","#CF142B",""
"6134",1984-03-08,0.681942,"United Kingdom","#CF142B",""
"6135",1984-03-09,0.68362,"United Kingdom","#CF142B",""
"6136",1984-03-12,0.689654,"United Kingdom","#CF142B",""
"6137",1984-03-13,0.684462,"United Kingdom","#CF142B",""
"6138",1984-03-14,0.678104,"United Kingdom","#CF142B",""
"6139",1984-03-15,0.686342,"United Kingdom","#CF142B",""
"6140",1984-03-16,0.692042,"United Kingdom","#CF142B",""
"6141",1984-03-19,0.694107,"United Kingdom","#CF142B",""
"6142",1984-03-20,0.695168,"United Kingdom","#CF142B",""
"6143",1984-03-21,0.70028,"United Kingdom","#CF142B",""
"6144",1984-03-22,0.699447,"United Kingdom","#CF142B",""
"6145",1984-03-23,0.698178,"United Kingdom","#CF142B",""
"6146",1984-03-26,0.692905,"United Kingdom","#CF142B",""
"6147",1984-03-27,0.69056,"United Kingdom","#CF142B",""
"6148",1984-03-28,0.693001,"United Kingdom","#CF142B",""
"6149",1984-03-29,0.6888,"United Kingdom","#CF142B",""
"6150",1984-03-30,0.695072,"United Kingdom","#CF142B",""
"6151",1984-04-02,0.694107,"United Kingdom","#CF142B",""
"6152",1984-04-03,0.700574,"United Kingdom","#CF142B",""
"6153",1984-04-04,0.699497,"United Kingdom","#CF142B",""
"6154",1984-04-05,0.696766,"United Kingdom","#CF142B",""
"6155",1984-04-06,0.702593,"United Kingdom","#CF142B",""
"6156",1984-04-09,0.698568,"United Kingdom","#CF142B",""
"6157",1984-04-10,0.70028,"United Kingdom","#CF142B",""
"6158",1984-04-11,0.695652,"United Kingdom","#CF142B",""
"6159",1984-04-12,0.696622,"United Kingdom","#CF142B",""
"6160",1984-04-13,0.699057,"United Kingdom","#CF142B",""
"6161",1984-04-16,0.702149,"United Kingdom","#CF142B",""
"6162",1984-04-17,0.703234,"United Kingdom","#CF142B",""
"6163",1984-04-18,0.704622,"United Kingdom","#CF142B",""
"6164",1984-04-19,0.704225,"United Kingdom","#CF142B",""
"6165",1984-04-24,0.706714,"United Kingdom","#CF142B",""
"6166",1984-04-25,0.708716,"United Kingdom","#CF142B",""
"6167",1984-04-26,0.70927,"United Kingdom","#CF142B",""
"6168",1984-04-27,0.712758,"United Kingdom","#CF142B",""
"6169",1984-04-30,0.71582,"United Kingdom","#CF142B",""
"6170",1984-05-02,0.715359,"United Kingdom","#CF142B",""
"6171",1984-05-03,0.712504,"United Kingdom","#CF142B",""
"6172",1984-05-04,0.708215,"United Kingdom","#CF142B",""
"6173",1984-05-07,0.717463,"United Kingdom","#CF142B",""
"6174",1984-05-08,0.72072,"United Kingdom","#CF142B",""
"6175",1984-05-09,0.724638,"United Kingdom","#CF142B",""
"6176",1984-05-10,0.724218,"United Kingdom","#CF142B",""
"6177",1984-05-11,0.722387,"United Kingdom","#CF142B",""
"6178",1984-05-14,0.72176,"United Kingdom","#CF142B",""
"6179",1984-05-15,0.721762,"United Kingdom","#CF142B",""
"6180",1984-05-16,0.717103,"United Kingdom","#CF142B",""
"6181",1984-05-17,0.716743,"United Kingdom","#CF142B",""
"6182",1984-05-18,0.721344,"United Kingdom","#CF142B",""
"6183",1984-05-21,0.717772,"United Kingdom","#CF142B",""
"6184",1984-05-22,0.719943,"United Kingdom","#CF142B",""
"6185",1984-05-23,0.720721,"United Kingdom","#CF142B",""
"6186",1984-05-24,0.72685,"United Kingdom","#CF142B",""
"6187",1984-05-25,0.722542,"United Kingdom","#CF142B",""
"6188",1984-05-28,0.722544,"United Kingdom","#CF142B",""
"6189",1984-05-29,0.724114,"United Kingdom","#CF142B",""
"6190",1984-05-30,0.723014,"United Kingdom","#CF142B",""
"6191",1984-06-01,0.716076,"United Kingdom","#CF142B",""
"6192",1984-06-04,0.711845,"United Kingdom","#CF142B",""
"6193",1984-06-05,0.714285,"United Kingdom","#CF142B",""
"6194",1984-06-06,0.715768,"United Kingdom","#CF142B",""
"6195",1984-06-07,0.714541,"United Kingdom","#CF142B",""
"6196",1984-06-08,0.717721,"United Kingdom","#CF142B",""
"6197",1984-06-12,0.721865,"United Kingdom","#CF142B",""
"6198",1984-06-13,0.721293,"United Kingdom","#CF142B",""
"6199",1984-06-14,0.720876,"United Kingdom","#CF142B",""
"6200",1984-06-15,0.724848,"United Kingdom","#CF142B",""
"6201",1984-06-18,0.726216,"United Kingdom","#CF142B",""
"6202",1984-06-19,0.727432,"United Kingdom","#CF142B",""
"6203",1984-06-20,0.726639,"United Kingdom","#CF142B",""
"6204",1984-06-21,0.735564,"United Kingdom","#CF142B",""
"6205",1984-06-22,0.733515,"United Kingdom","#CF142B",""
"6206",1984-06-25,0.73959,"United Kingdom","#CF142B",""
"6207",1984-06-26,0.738333,"United Kingdom","#CF142B",""
"6208",1984-06-27,0.738497,"United Kingdom","#CF142B",""
"6209",1984-06-28,0.743605,"United Kingdom","#CF142B",""
"6210",1984-06-29,0.738826,"United Kingdom","#CF142B",""
"6211",1984-07-02,0.742115,"United Kingdom","#CF142B",""
"6212",1984-07-03,0.746827,"United Kingdom","#CF142B",""
"6213",1984-07-04,0.748223,"United Kingdom","#CF142B",""
"6214",1984-07-05,0.755859,"United Kingdom","#CF142B",""
"6215",1984-07-06,0.755458,"United Kingdom","#CF142B",""
"6216",1984-07-09,0.76365,"United Kingdom","#CF142B",""
"6217",1984-07-10,0.763301,"United Kingdom","#CF142B",""
"6218",1984-07-11,0.76599,"United Kingdom","#CF142B",""
"6219",1984-07-12,0.765111,"United Kingdom","#CF142B",""
"6220",1984-07-13,0.759591,"United Kingdom","#CF142B",""
"6221",1984-07-16,0.755229,"United Kingdom","#CF142B",""
"6222",1984-07-17,0.756029,"United Kingdom","#CF142B",""
"6223",1984-07-18,0.760572,"United Kingdom","#CF142B",""
"6224",1984-07-19,0.758495,"United Kingdom","#CF142B",""
"6225",1984-07-20,0.756087,"United Kingdom","#CF142B",""
"6226",1984-07-23,0.757863,"United Kingdom","#CF142B",""
"6227",1984-07-24,0.758093,"United Kingdom","#CF142B",""
"6228",1984-07-25,0.754831,"United Kingdom","#CF142B",""
"6229",1984-07-26,0.7494,"United Kingdom","#CF142B",""
"6230",1984-07-27,0.759994,"United Kingdom","#CF142B",""
"6231",1984-07-30,0.764819,"United Kingdom","#CF142B",""
"6232",1984-07-31,0.765521,"United Kingdom","#CF142B",""
"6233",1984-08-01,0.76799,"United Kingdom","#CF142B",""
"6234",1984-08-02,0.764995,"United Kingdom","#CF142B",""
"6235",1984-08-03,0.754944,"United Kingdom","#CF142B",""
"6236",1984-08-06,0.753579,"United Kingdom","#CF142B",""
"6237",1984-08-07,0.765111,"United Kingdom","#CF142B",""
"6238",1984-08-08,0.765404,"United Kingdom","#CF142B",""
"6239",1984-08-09,0.762486,"United Kingdom","#CF142B",""
"6240",1984-08-10,0.757576,"United Kingdom","#CF142B",""
"6241",1984-08-13,0.765286,"United Kingdom","#CF142B",""
"6242",1984-08-14,0.759763,"United Kingdom","#CF142B",""
"6243",1984-08-15,0.756602,"United Kingdom","#CF142B",""
"6244",1984-08-16,0.754887,"United Kingdom","#CF142B",""
"6245",1984-08-17,0.757863,"United Kingdom","#CF142B",""
"6246",1984-08-20,0.758495,"United Kingdom","#CF142B",""
"6247",1984-08-21,0.761614,"United Kingdom","#CF142B",""
"6248",1984-08-22,0.762427,"United Kingdom","#CF142B",""
"6249",1984-08-23,0.763767,"United Kingdom","#CF142B",""
"6250",1984-08-24,0.765111,"United Kingdom","#CF142B",""
"6251",1984-08-27,0.765403,"United Kingdom","#CF142B",""
"6252",1984-08-28,0.763942,"United Kingdom","#CF142B",""
"6253",1984-08-29,0.76336,"United Kingdom","#CF142B",""
"6254",1984-08-30,0.76237,"United Kingdom","#CF142B",""
"6255",1984-08-31,0.763359,"United Kingdom","#CF142B",""
"6256",1984-09-03,0.76599,"United Kingdom","#CF142B",""
"6257",1984-09-04,0.772619,"United Kingdom","#CF142B",""
"6258",1984-09-05,0.778392,"United Kingdom","#CF142B",""
"6259",1984-09-06,0.779666,"United Kingdom","#CF142B",""
"6260",1984-09-07,0.782473,"United Kingdom","#CF142B",""
"6261",1984-09-10,0.785423,"United Kingdom","#CF142B",""
"6262",1984-09-11,0.784498,"United Kingdom","#CF142B",""
"6263",1984-09-12,0.781799,"United Kingdom","#CF142B",""
"6264",1984-09-13,0.786472,"United Kingdom","#CF142B",""
"6265",1984-09-14,0.786967,"United Kingdom","#CF142B",""
"6266",1984-09-17,0.798595,"United Kingdom","#CF142B",""
"6267",1984-09-18,0.820479,"United Kingdom","#CF142B",""
"6268",1984-09-19,0.808931,"United Kingdom","#CF142B",""
"6269",1984-09-20,0.808407,"United Kingdom","#CF142B",""
"6270",1984-09-21,0.823383,"United Kingdom","#CF142B",""
"6271",1984-09-24,0.795229,"United Kingdom","#CF142B",""
"6272",1984-09-25,0.810504,"United Kingdom","#CF142B",""
"6273",1984-09-26,0.814332,"United Kingdom","#CF142B",""
"6274",1984-09-27,0.804247,"United Kingdom","#CF142B",""
"6275",1984-09-28,0.802117,"United Kingdom","#CF142B",""
"6276",1984-10-01,0.806321,"United Kingdom","#CF142B",""
"6277",1984-10-02,0.805348,"United Kingdom","#CF142B",""
"6278",1984-10-03,0.798276,"United Kingdom","#CF142B",""
"6279",1984-10-04,0.805347,"United Kingdom","#CF142B",""
"6280",1984-10-05,0.804182,"United Kingdom","#CF142B",""
"6281",1984-10-08,0.806972,"United Kingdom","#CF142B",""
"6282",1984-10-09,0.811358,"United Kingdom","#CF142B",""
"6283",1984-10-10,0.817127,"United Kingdom","#CF142B",""
"6284",1984-10-11,0.817126,"United Kingdom","#CF142B",""
"6285",1984-10-12,0.816859,"United Kingdom","#CF142B",""
"6286",1984-10-15,0.82802,"United Kingdom","#CF142B",""
"6287",1984-10-16,0.831049,"United Kingdom","#CF142B",""
"6288",1984-10-17,0.829875,"United Kingdom","#CF142B",""
"6289",1984-10-18,0.842105,"United Kingdom","#CF142B",""
"6290",1984-10-19,0.833681,"United Kingdom","#CF142B",""
"6291",1984-10-22,0.83661,"United Kingdom","#CF142B",""
"6292",1984-10-23,0.829668,"United Kingdom","#CF142B",""
"6293",1984-10-24,0.820277,"United Kingdom","#CF142B",""
"6294",1984-10-25,0.819337,"United Kingdom","#CF142B",""
"6295",1984-10-26,0.818665,"United Kingdom","#CF142B",""
"6296",1984-10-29,0.826105,"United Kingdom","#CF142B",""
"6297",1984-10-30,0.826446,"United Kingdom","#CF142B",""
"6298",1984-10-31,0.821019,"United Kingdom","#CF142B",""
"6299",1984-11-01,0.818666,"United Kingdom","#CF142B",""
"6300",1984-11-02,0.797448,"United Kingdom","#CF142B",""
"6301",1984-11-05,0.78989,"United Kingdom","#CF142B",""
"6302",1984-11-06,0.793965,"United Kingdom","#CF142B",""
"6303",1984-11-07,0.784621,"United Kingdom","#CF142B",""
"6304",1984-11-08,0.789266,"United Kingdom","#CF142B",""
"6305",1984-11-09,0.796179,"United Kingdom","#CF142B",""
"6306",1984-11-12,0.790827,"United Kingdom","#CF142B",""
"6307",1984-11-13,0.782902,"United Kingdom","#CF142B",""
"6308",1984-11-14,0.789578,"United Kingdom","#CF142B",""
"6309",1984-11-15,0.793022,"United Kingdom","#CF142B",""
"6310",1984-11-16,0.79365,"United Kingdom","#CF142B",""
"6311",1984-11-19,0.797575,"United Kingdom","#CF142B",""
"6312",1984-11-20,0.800962,"United Kingdom","#CF142B",""
"6313",1984-11-21,0.812347,"United Kingdom","#CF142B",""
"6314",1984-11-22,0.810242,"United Kingdom","#CF142B",""
"6315",1984-11-23,0.817327,"United Kingdom","#CF142B",""
"6316",1984-11-26,0.830564,"United Kingdom","#CF142B",""
"6317",1984-11-27,0.828774,"United Kingdom","#CF142B",""
"6318",1984-11-28,0.834307,"United Kingdom","#CF142B",""
"6319",1984-11-29,0.8316,"United Kingdom","#CF142B",""
"6320",1984-11-30,0.832987,"United Kingdom","#CF142B",""
"6321",1984-12-03,0.839772,"United Kingdom","#CF142B",""
"6322",1984-12-04,0.832085,"United Kingdom","#CF142B",""
"6323",1984-12-05,0.824741,"United Kingdom","#CF142B",""
"6324",1984-12-06,0.830288,"United Kingdom","#CF142B",""
"6325",1984-12-07,0.829875,"United Kingdom","#CF142B",""
"6326",1984-12-10,0.831255,"United Kingdom","#CF142B",""
"6327",1984-12-11,0.831255,"United Kingdom","#CF142B",""
"6328",1984-12-12,0.83647,"United Kingdom","#CF142B",""
"6329",1984-12-13,0.835073,"United Kingdom","#CF142B",""
"6330",1984-12-14,0.841042,"United Kingdom","#CF142B",""
"6331",1984-12-17,0.83949,"United Kingdom","#CF142B",""
"6332",1984-12-18,0.845309,"United Kingdom","#CF142B",""
"6333",1984-12-19,0.850702,"United Kingdom","#CF142B",""
"6334",1984-12-20,0.856603,"United Kingdom","#CF142B",""
"6335",1984-12-21,0.856165,"United Kingdom","#CF142B",""
"6336",1984-12-27,0.857265,"United Kingdom","#CF142B",""
"6337",1984-12-28,0.858516,"United Kingdom","#CF142B",""
"6338",1984-12-31,0.860215,"United Kingdom","#CF142B",""
"6339",1985-01-02,0.875656,"United Kingdom","#CF142B",""
"6340",1985-01-03,0.869943,"United Kingdom","#CF142B",""
"6341",1985-01-04,0.867679,"United Kingdom","#CF142B",""
"6342",1985-01-07,0.874127,"United Kingdom","#CF142B",""
"6343",1985-01-08,0.866026,"United Kingdom","#CF142B",""
"6344",1985-01-09,0.877194,"United Kingdom","#CF142B",""
"6345",1985-01-10,0.88067,"United Kingdom","#CF142B",""
"6346",1985-01-11,0.887312,"United Kingdom","#CF142B",""
"6347",1985-01-14,0.886132,"United Kingdom","#CF142B",""
"6348",1985-01-15,0.895817,"United Kingdom","#CF142B",""
"6349",1985-01-16,0.891901,"United Kingdom","#CF142B",""
"6350",1985-01-17,0.893496,"United Kingdom","#CF142B",""
"6351",1985-01-18,0.891424,"United Kingdom","#CF142B",""
"6352",1985-01-21,0.88968,"United Kingdom","#CF142B",""
"6353",1985-01-22,0.889363,"United Kingdom","#CF142B",""
"6354",1985-01-23,0.895656,"United Kingdom","#CF142B",""
"6355",1985-01-24,0.897263,"United Kingdom","#CF142B",""
"6356",1985-01-25,0.894055,"United Kingdom","#CF142B",""
"6357",1985-01-28,0.89831,"United Kingdom","#CF142B",""
"6358",1985-01-29,0.894615,"United Kingdom","#CF142B",""
"6359",1985-01-30,0.89063,"United Kingdom","#CF142B",""
"6360",1985-01-31,0.88574,"United Kingdom","#CF142B",""
"6361",1985-02-01,0.886525,"United Kingdom","#CF142B",""
"6362",1985-02-04,0.895256,"United Kingdom","#CF142B",""
"6363",1985-02-05,0.899685,"United Kingdom","#CF142B",""
"6364",1985-02-06,0.899443,"United Kingdom","#CF142B",""
"6365",1985-02-07,0.896297,"United Kingdom","#CF142B",""
"6366",1985-02-08,0.896058,"United Kingdom","#CF142B",""
"6367",1985-02-11,0.904569,"United Kingdom","#CF142B",""
"6368",1985-02-12,0.914494,"United Kingdom","#CF142B",""
